,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),년월일,총량(kw)
2371,2019-06-30,21.3,28.1,0.2,3.1,86.9,14.5,17.91,7.8,2019-06-30,500.36400000000003
2372,2019-07-01,21.3,27.8,0.0,2.9,88.6,14.5,12.4,8.8,2019-07-01,332.28
2373,2019-07-02,20.9,26.4,,2.9,81.6,14.5,20.76,7.4,2019-07-02,534.96
2374,2019-07-03,20.4,24.1,,1.9,91.1,14.5,14.21,7.9,2019-07-03,403.848
2375,2019-07-04,19.8,28.3,,2.1,75.8,14.5,27.35,4.8,2019-07-04,706.932
2376,2019-07-05,20.6,26.9,,1.7,70.3,14.5,23.58,6.0,2019-07-05,625.9680000000001
2377,2019-07-06,20.7,28.9,,3.2,65.9,14.5,30.39,2.0,2019-07-06,538.992
2378,2019-07-07,20.8,26.5,,3.5,66.1,14.4,28.06,6.6,2019-07-07,0.0
2379,2019-07-08,20.5,26.9,0.0,3.0,72.0,14.4,14.59,8.6,2019-07-08,433.04400000000004
2380,2019-07-09,20.2,26.1,,3.2,71.8,14.4,10.6,8.9,2019-07-09,246.42
2381,2019-07-10,20.7,22.7,35.1,3.7,87.8,14.4,3.54,9.9,2019-07-10,143.856
2382,2019-07-11,21.6,27.2,4.5,3.9,85.4,14.4,20.79,6.6,2019-07-11,518.724
2383,2019-07-12,21.5,28.9,,2.7,77.4,14.4,24.66,7.5,2019-07-12,720.7560000000001
2384,2019-07-13,21.0,23.5,0.0,2.2,83.5,14.4,10.22,9.6,2019-07-13,275.184
2385,2019-07-14,20.6,26.8,,2.3,74.8,14.3,26.71,6.3,2019-07-14,709.02
2386,2019-07-15,21.8,26.6,,2.2,78.4,14.3,18.58,6.6,2019-07-15,427.5
2387,2019-07-16,21.0,27.1,,2.6,77.5,14.3,27.54,2.3,2019-07-16,715.9680000000001
2388,2019-07-17,21.2,27.8,2.8,2.6,79.3,14.3,24.47,7.6,2019-07-17,645.84
2389,2019-07-18,21.2,23.0,38.5,1.6,97.1,14.2,4.01,10.0,2019-07-18,108.14399999999999
2390,2019-07-19,22.7,23.7,57.7,2.3,98.4,14.2,1.35,10.0,2019-07-19,29.232
2391,2019-07-20,23.0,23.9,172.2,6.3,98.8,14.2,2.35,10.0,2019-07-20,36.9
2392,2019-07-21,22.2,26.0,38.4,6.8,94.4,14.2,10.32,7.5,2019-07-21,289.008
2393,2019-07-22,22.9,29.1,,4.6,88.1,14.2,25.88,4.9,2019-07-22,700.7760000000001
2394,2019-07-23,24.9,29.9,,5.0,86.3,14.1,25.39,6.9,2019-07-23,631.62
2395,2019-07-24,24.6,29.3,0.0,4.4,89.1,14.1,16.62,8.6,2019-07-24,536.436
2396,2019-07-25,24.9,27.7,0.1,4.6,95.6,14.1,8.22,9.6,2019-07-25,127.54799999999999
2397,2019-07-26,24.7,26.8,0.0,5.6,96.1,14.1,7.78,9.0,2019-07-26,157.356
2398,2019-07-27,24.7,26.9,7.3,4.6,98.5,14.1,7.13,9.6,2019-07-27,156.96
2399,2019-07-28,25.7,29.1,,6.5,90.1,14.0,22.36,6.6,2019-07-28,531.4680000000001
2400,2019-07-29,25.2,30.3,2.3,4.6,88.8,14.0,19.64,5.6,2019-07-29,482.32800000000003
2401,2019-07-30,25.5,30.5,,4.9,87.8,14.0,27.29,5.0,2019-07-30,692.568
2402,2019-07-31,26.2,30.9,,5.1,83.0,13.9,27.98,2.5,2019-07-31,715.6439999999999
2403,2019-08-01,25.6,31.3,,4.3,81.9,13.9,28.05,0.9,2019-08-01,744.444
2404,2019-08-02,26.7,33.0,,2.2,72.5,13.9,28.05,1.3,2019-08-02,721.08
2405,2019-08-03,26.3,32.7,,2.3,72.4,13.9,27.18,3.8,2019-08-03,725.7239999999999
2406,2019-08-04,26.4,32.2,,2.3,68.1,13.8,25.48,2.0,2019-08-04,659.052
2407,2019-08-05,26.1,32.8,,2.3,66.1,13.8,24.88,4.5,2019-08-05,710.748
2408,2019-08-06,23.2,29.8,72.5,4.0,86.5,13.8,6.79,8.6,2019-08-06,181.908
2409,2019-08-07,23.4,30.9,1.2,4.9,86.4,13.8,26.79,4.3,2019-08-07,703.548
2410,2019-08-08,25.9,32.5,,2.4,77.9,13.7,26.0,4.3,2019-08-08,722.8439999999999
2411,2019-08-09,26.6,32.5,,1.6,76.6,13.7,21.53,6.3,2019-08-09,600.0840000000001
2412,2019-08-10,26.0,32.3,,2.8,77.0,13.7,24.44,5.5,2019-08-10,666.936
2413,2019-08-11,26.3,30.6,,3.0,79.9,13.6,22.46,6.9,2019-08-11,667.2239999999999
2414,2019-08-12,27.0,31.9,,2.7,78.0,13.6,27.06,5.4,2019-08-12,739.8
2415,2019-08-13,27.1,35.0,,2.8,66.6,13.6,27.58,3.5,2019-08-13,727.56
2416,2019-08-14,26.5,33.3,0.2,4.1,74.1,13.5,20.49,7.6,2019-08-14,730.872
2417,2019-08-15,26.7,28.5,6.2,3.2,86.0,13.5,7.74,9.0,2019-08-15,182.52
2418,2019-08-16,26.3,31.6,,5.6,76.0,13.5,25.27,4.8,2019-08-16,676.692
2419,2019-08-17,24.5,29.9,,4.3,73.9,13.4,27.38,0.0,2019-08-17,753.408
2420,2019-08-18,25.2,29.8,,3.8,82.9,13.4,20.62,3.8,2019-08-18,595.188
2421,2019-08-19,25.2,30.2,,2.2,78.3,13.4,20.04,7.3,2019-08-19,520.776
2422,2019-08-20,25.1,30.3,,3.1,74.3,13.3,14.87,8.3,2019-08-20,488.01599999999996
2423,2019-08-21,25.0,29.4,23.0,2.4,85.6,13.3,11.43,9.3,2019-08-21,353.952
2424,2019-08-22,25.0,27.3,45.1,5.9,94.8,13.3,3.63,9.3,2019-08-22,91.512
2425,2019-08-23,23.5,28.2,0.0,2.4,76.4,13.3,9.25,7.3,2019-08-23,250.416
2426,2019-08-24,21.6,28.3,0.0,2.4,64.1,13.2,19.39,6.0,2019-08-24,528.444
2427,2019-08-25,22.7,27.6,0.0,2.2,71.9,13.2,11.54,6.8,2019-08-25,329.32800000000003
2428,2019-08-26,21.8,28.8,,2.2,75.6,13.2,23.29,5.5,2019-08-26,684.5039999999999
2429,2019-08-27,22.2,25.1,4.7,2.0,95.6,13.1,4.15,10.0,2019-08-27,116.46
2430,2019-08-28,22.7,26.3,2.2,2.1,93.8,13.1,7.16,9.5,2019-08-28,182.196
2431,2019-08-29,22.1,24.3,1.2,2.9,89.1,13.0,4.44,9.5,2019-08-29,113.68799999999999
2432,2019-08-30,20.3,28.9,,3.3,72.5,13.0,24.19,4.0,2019-08-30,617.58
2433,2019-08-31,21.0,28.3,,3.1,66.4,13.0,23.25,4.3,2019-08-31,718.74
2434,2019-09-01,21.4,27.7,2.3,1.5,82.4,12.9,9.16,9.5,2019-09-01,299.48400000000004
2435,2019-09-02,20.2,22.9,40.4,1.7,98.6,12.9,3.22,10.0,2019-09-02,95.904
2436,2019-09-03,21.9,25.8,5.8,1.7,95.3,12.9,6.38,10.0,2019-09-03,175.06799999999998
2437,2019-09-04,22.0,26.8,1.3,1.8,93.3,12.8,8.85,9.3,2019-09-04,307.8
2438,2019-09-05,24.0,29.3,,1.8,88.6,12.8,20.48,7.3,2019-09-05,648.684
2439,2019-09-06,25.6,28.8,0.0,2.8,84.8,12.8,10.74,8.9,2019-09-06,317.41200000000003
2440,2019-09-07,24.1,27.3,12.3,6.5,88.1,12.7,8.67,8.8,2019-09-07,318.528
2441,2019-09-08,23.5,29.1,1.3,2.0,91.8,12.7,12.81,8.4,2019-09-08,377.784
2442,2019-09-09,23.9,30.5,,1.8,85.3,12.7,21.02,6.1,2019-09-09,698.076
2443,2019-09-10,25.2,29.2,,3.4,87.0,12.6,14.67,7.1,2019-09-10,465.048
2444,2019-09-11,23.3,29.2,13.4,2.6,87.6,12.6,10.55,9.3,2019-09-11,361.116
2445,2019-09-12,19.9,23.6,3.9,3.8,79.9,12.5,8.42,9.4,2019-09-12,280.728
2446,2019-09-13,20.5,27.4,,3.1,67.6,12.5,22.45,3.8,2019-09-13,775.368
2447,2019-09-14,20.1,27.7,,1.9,73.9,12.5,21.66,1.4,2019-09-14,742.716
2448,2019-09-15,21.5,29.3,,2.3,71.4,12.4,20.26,3.1,2019-09-15,564.984
2449,2019-09-16,20.2,28.0,,2.8,65.5,12.4,18.29,3.6,2019-09-16,543.816
2450,2019-09-17,19.6,28.1,,3.5,60.3,12.4,21.86,0.8,2019-09-17,785.304
2451,2019-09-18,19.6,28.2,,2.3,60.0,12.3,18.73,3.4,2019-09-18,612.288
2452,2019-09-19,18.7,25.6,,3.3,58.1,12.3,23.61,1.1,2019-09-19,810.7560000000001
2453,2019-09-20,18.0,26.5,0.3,3.7,66.1,12.3,17.68,7.8,2019-09-20,604.224
2454,2019-09-21,17.2,20.6,30.4,4.1,93.3,12.2,2.58,10.0,2019-09-21,53.784
2455,2019-09-22,17.1,19.1,81.6,7.4,95.6,12.2,1.82,10.0,2019-09-22,46.943999999999996
2456,2019-09-23,16.7,20.7,2.5,2.5,91.1,12.1,8.51,9.9,2019-09-23,258.444
2457,2019-09-24,15.8,24.2,,2.3,70.5,12.1,21.73,1.6,2019-09-24,767.232
2458,2019-09-25,15.8,25.4,,1.9,69.4,12.1,17.68,5.1,2019-09-25,613.404
2459,2019-09-26,19.1,27.8,,2.8,74.1,12.0,20.31,4.3,2019-09-26,737.4960000000001
2460,2019-09-27,20.6,26.1,15.3,2.7,86.4,12.0,6.95,9.6,2019-09-27,220.68
2461,2019-09-28,21.3,26.1,68.2,1.3,99.4,12.0,5.94,9.4,2019-09-28,141.084
2462,2019-09-29,21.3,28.8,,1.6,91.9,11.9,15.54,5.0,2019-09-29,518.544
2463,2019-09-30,22.5,27.7,0.0,2.1,89.5,11.9,14.93,7.6,2019-09-30,496.8
2464,2019-10-01,21.6,23.3,9.8,1.8,95.3,11.9,2.71,9.9,2019-10-01,60.12
2465,2019-10-02,21.6,23.8,94.8,3.9,97.8,11.8,0.71,10.0,2019-10-02,9.036
2466,2019-10-03,22.3,28.8,1.8,6.1,74.4,11.8,16.75,4.9,2019-10-03,13.788
2467,2019-10-04,20.2,25.8,,2.1,75.9,11.8,19.95,1.5,2019-10-04,0.0
2468,2019-10-05,18.5,26.4,1.2,3.5,81.5,11.7,12.97,8.0,2019-10-05,0.0
2469,2019-10-06,16.4,22.8,,3.8,61.9,11.7,17.49,6.0,2019-10-06,664.956
2470,2019-10-07,16.4,21.2,1.4,2.5,79.0,11.6,5.5,9.5,2019-10-07,174.024
2471,2019-10-08,16.0,24.0,,2.4,59.1,11.6,17.92,3.8,2019-10-08,692.5319999999999
2472,2019-10-09,12.6,23.2,,2.2,51.1,11.6,19.7,0.0,2019-10-09,774.72
2473,2019-10-10,14.1,24.5,,1.6,57.4,11.5,19.16,0.8,2019-10-10,748.08
2474,2019-10-11,16.7,27.0,,2.4,60.3,11.5,18.82,1.0,2019-10-11,743.9760000000001
2475,2019-10-12,16.5,24.5,,4.9,57.4,11.5,18.57,2.3,2019-10-12,747.252
2476,2019-10-13,15.1,23.0,,3.9,57.5,11.4,17.53,2.0,2019-10-13,721.62
2477,2019-10-14,14.3,23.0,,2.3,63.1,11.4,18.57,0.5,2019-10-14,747.72
2478,2019-10-15,13.4,18.9,,3.5,69.5,11.4,6.45,6.3,2019-10-15,265.5
2479,2019-10-16,12.5,21.4,,2.3,63.0,11.3,17.49,4.1,2019-10-16,660.6
2480,2019-10-17,14.1,21.2,,3.1,65.6,11.3,10.43,7.4,2019-10-17,362.16
2481,2019-10-18,15.5,17.7,29.5,3.6,92.8,11.2,0.92,9.6,2019-10-18,23.688000000000002
2482,2019-10-19,15.8,24.0,,1.9,77.9,11.2,14.86,5.0,2019-10-19,592.56
2483,2019-10-20,14.9,23.6,,2.0,75.1,11.2,14.65,3.5,2019-10-20,541.7280000000001
2484,2019-10-21,15.2,23.7,,3.2,67.5,11.1,18.1,1.9,2019-10-21,718.452
2485,2019-10-22,16.1,23.8,0.0,3.0,68.0,11.1,12.27,5.5,2019-10-22,596.196
2486,2019-10-23,16.3,20.8,1.4,3.2,73.1,11.1,5.89,9.4,2019-10-23,211.46400000000003
2487,2019-10-24,16.4,21.2,0.0,3.5,76.6,11.0,5.71,9.0,2019-10-24,171.75599999999997
2488,2019-10-25,16.8,24.9,,2.1,74.0,11.0,12.96,6.4,2019-10-25,628.596
2489,2019-10-26,13.9,21.4,,2.9,52.3,11.0,16.45,5.4,2019-10-26,725.9760000000001
2490,2019-10-27,10.4,18.7,,2.5,41.9,10.9,14.27,4.6,2019-10-27,604.7280000000001
2491,2019-10-28,10.7,19.9,,3.2,55.0,10.9,16.35,3.9,2019-10-28,713.7360000000001
2492,2019-10-29,13.3,21.2,,3.1,57.1,10.9,14.31,0.4,2019-10-29,610.668
2493,2019-10-30,10.6,20.4,,2.9,47.1,10.8,17.14,0.0,2019-10-30,765.4680000000001
2494,2019-10-31,11.0,22.4,,3.3,50.8,10.8,16.63,0.0,2019-10-31,744.3
2495,2019-11-01,13.4,24.0,,2.4,56.1,10.8,15.02,0.6,2019-11-01,675.36
2496,2019-11-02,14.4,22.6,,2.1,67.1,10.7,12.55,4.8,2019-11-02,515.0880000000001
2497,2019-11-03,14.0,22.3,2.3,2.2,71.9,10.7,10.07,6.3,2019-11-03,391.06800000000004
2498,2019-11-04,12.3,19.7,,2.7,64.8,10.7,9.58,3.6,2019-11-04,215.28
2499,2019-11-05,10.8,20.7,,1.4,58.8,10.6,15.37,0.0,2019-11-05,467.064
2500,2019-11-06,11.7,21.3,,2.4,52.1,10.6,15.23,1.8,2019-11-06,697.3919999999999
2501,2019-11-07,11.7,19.2,,2.3,51.4,10.6,13.06,4.0,2019-11-07,576.288
2502,2019-11-08,10.7,19.0,,2.1,46.8,10.6,14.44,0.0,2019-11-08,406.18800000000005
2503,2019-11-09,9.0,20.2,,1.8,40.8,10.5,14.43,0.0,2019-11-09,685.692
2504,2019-11-10,10.0,18.3,1.7,2.8,58.0,10.5,7.93,6.8,2019-11-10,288.36
2505,2019-11-11,11.8,19.7,,4.5,57.0,10.5,14.17,1.3,2019-11-11,614.448
2506,2019-11-12,10.9,19.1,,2.0,53.0,10.4,13.28,2.9,2019-11-12,623.376
2507,2019-11-13,9.9,16.3,,4.2,58.4,10.4,6.75,6.0,2019-11-13,228.34799999999998
2508,2019-11-14,4.8,14.4,,3.0,33.3,10.4,15.13,0.0,2019-11-14,765.8639999999999
2509,2019-11-15,5.6,16.4,,3.9,47.1,10.4,14.15,0.0,2019-11-15,696.9960000000001
2510,2019-11-16,11.1,19.8,,3.3,65.8,10.3,12.77,0.6,2019-11-16,605.52
2511,2019-11-17,12.3,19.1,2.0,2.2,79.5,10.3,3.37,9.3,2019-11-17,128.77200000000002
2512,2019-11-18,6.7,19.5,6.8,4.9,61.8,10.3,8.6,8.6,2019-11-18,372.24
2513,2019-11-19,3.8,10.8,,2.1,46.8,10.2,14.45,2.8,2019-11-19,667.08
2514,2019-11-20,2.0,12.4,,2.4,38.3,10.2,14.32,0.0,2019-11-20,741.204
2515,2019-11-21,4.0,16.3,,2.0,49.0,10.2,13.32,2.4,2019-11-21,689.9760000000001
2516,2019-11-22,10.1,20.3,,3.0,64.3,10.2,13.45,2.3,2019-11-22,650.628
2517,2019-11-23,12.2,20.5,,2.3,67.6,10.1,12.77,2.8,2019-11-23,650.196
2518,2019-11-24,13.4,18.9,1.0,1.6,86.3,10.1,3.99,8.0,2019-11-24,129.49200000000002
2519,2019-11-25,9.5,16.6,,3.9,65.0,10.1,8.64,7.4,2019-11-25,401.472
2520,2019-11-26,8.8,16.7,,2.9,62.8,10.1,12.08,4.4,2019-11-26,690.192
2521,2019-11-27,8.8,11.7,,2.0,60.9,10.1,3.43,8.8,2019-11-27,87.912
2522,2019-11-28,6.3,12.9,0.0,3.4,69.0,10.1,5.96,6.9,2019-11-28,269.28
2523,2019-11-29,5.0,14.0,,2.5,40.4,10.0,13.46,0.0,2019-11-29,701.172
2524,2019-11-30,6.5,15.7,,2.0,58.8,10.0,9.57,4.9,2019-11-30,418.75199999999995
2525,2019-11-30,6.5,15.7,,2.0,58.8,10.0,9.57,4.9,2019-11-30,418.75199999999995
2526,2019-12-01,6.5,12.1,33.3,2.8,92.9,10.0,2.2,10.0,2019-12-01,61.452
2527,2019-12-02,2.6,10.5,2.5,3.1,53.8,10.0,12.54,2.5,2019-12-02,652.5
2528,2019-12-03,0.3,9.2,,2.5,52.1,10.0,11.84,1.6,2019-12-03,627.156
2529,2019-12-04,4.6,11.3,,2.7,50.5,9.9,11.11,0.4,2019-12-04,537.516
2530,2019-12-05,0.0,9.6,,2.2,39.3,9.9,12.05,2.6,2019-12-05,650.124
2531,2019-12-06,-2.8,4.7,,3.7,25.8,9.9,8.84,4.9,2019-12-06,363.276
2532,2019-12-07,-2.2,9.7,,2.4,40.0,9.9,12.68,0.0,2019-12-07,683.64
2533,2019-12-08,2.4,12.0,,1.9,43.0,9.9,12.6,0.0,2019-12-08,675.5039999999999
2534,2019-12-09,3.7,13.4,,2.7,45.4,9.9,12.23,0.0,2019-12-09,648.54
2535,2019-12-10,6.8,16.3,,3.1,64.3,9.9,10.49,2.0,2019-12-10,522.252
2536,2019-12-11,5.8,16.6,,5.1,57.5,9.9,11.03,2.9,2019-12-11,563.472
2537,2019-12-12,2.2,9.3,,2.5,30.6,9.8,12.61,0.0,2019-12-12,686.7719999999999
2538,2019-12-13,2.3,10.5,,3.7,37.9,9.8,9.8,3.5,2019-12-13,471.6
2539,2019-12-14,6.2,12.7,,3.3,44.6,9.8,11.5,1.9,2019-12-14,596.376
2540,2019-12-15,6.8,14.5,,2.7,60.6,9.8,9.07,4.9,2019-12-15,488.376
2541,2019-12-16,6.3,16.4,,1.1,66.6,9.8,10.35,4.3,2019-12-16,529.56
2542,2019-12-17,9.1,16.6,0.0,2.5,78.9,9.8,4.98,6.1,2019-12-17,174.74400000000003
2543,2019-12-18,8.0,15.7,,3.5,42.9,9.8,10.25,3.9,2019-12-18,506.23199999999997
2544,2019-12-19,3.6,12.2,,3.2,29.4,9.8,11.66,6.1,2019-12-19,624.06
2545,2019-12-20,1.2,9.4,,1.9,40.0,9.8,10.37,3.3,2019-12-20,534.636
2546,2019-12-21,1.7,6.3,,1.8,41.6,9.8,4.34,6.6,2019-12-21,131.364
2547,2019-12-22,4.2,10.0,,1.6,49.1,9.8,3.6,6.3,2019-12-22,78.408
2548,2019-12-23,5.0,12.9,,2.3,47.4,9.8,10.46,0.5,2019-12-23,385.99199999999996
2549,2019-12-24,3.0,14.3,,1.5,57.3,9.8,10.22,3.0,2019-12-24,382.93199999999996
2550,2019-12-25,5.4,16.3,,1.6,52.1,9.8,11.06,3.3,2019-12-25,436.284
2551,2019-12-26,4.0,12.2,1.7,3.0,59.8,9.8,2.28,7.9,2019-12-26,43.416000000000004
2552,2019-12-27,0.4,9.0,,3.2,35.4,9.8,12.64,0.0,2019-12-27,526.284
2553,2019-12-28,-0.3,9.4,,2.1,34.1,9.8,12.12,0.0,2019-12-28,499.5
2554,2019-12-29,2.6,9.5,11.4,1.3,66.5,9.8,2.66,8.6,2019-12-29,56.088
2555,2019-12-30,7.1,14.0,1.4,2.2,81.5,9.8,9.97,5.3,2019-12-30,379.764
2556,2019-12-31,-2.5,7.1,,3.0,28.3,9.8,13.09,0.0,2019-12-31,550.7280000000001
2557,2020-01-01,-3.2,7.8,,2.3,44.0,9.8,12.32,1.0,2020-01-01,505.224
2558,2020-01-02,0.5,9.6,,2.8,53.1,9.9,11.17,0.4,2020-01-02,437.07599999999996
2559,2020-01-03,2.3,11.6,,3.0,43.0,9.9,12.09,0.1,2020-01-03,484.596
2560,2020-01-04,2.0,9.7,,2.9,34.8,9.9,10.85,2.5,2020-01-04,423.39599999999996
2561,2020-01-05,2.6,13.5,,1.3,51.1,9.9,11.9,1.0,2020-01-05,478.836
2562,2020-01-06,5.5,9.0,10.7,1.5,89.4,9.9,1.72,9.8,2020-01-06,29.628
2563,2020-01-07,9.0,17.7,26.3,6.1,96.6,9.9,0.7,10.0,2020-01-07,4.3919999999999995
2564,2020-01-08,4.9,15.0,0.0,6.4,63.5,9.9,12.12,4.1,2020-01-08,346.284
2565,2020-01-09,2.3,9.8,,2.6,48.0,9.9,10.61,4.5,2020-01-09,408.92400000000004
2566,2020-01-10,0.9,12.3,,1.8,40.5,10.0,11.99,1.6,2020-01-10,459.9
2567,2020-01-11,1.9,10.5,,3.3,39.5,10.0,12.5,3.6,2020-01-11,497.124
2568,2020-01-12,2.0,8.8,,4.4,45.4,10.0,12.84,2.9,2020-01-12,521.496
2569,2020-01-13,1.0,8.1,,3.3,47.3,10.0,12.4,1.3,2020-01-13,463.608
2570,2020-01-14,-0.3,5.5,,2.4,39.8,10.0,5.87,6.1,2020-01-14,153.0
2571,2020-01-15,-0.4,7.0,,2.7,39.6,10.0,13.32,0.3,2020-01-15,543.06
2572,2020-01-16,-0.3,9.5,,2.2,31.1,10.1,10.67,7.5,2020-01-16,404.82
2573,2020-01-17,3.2,11.8,,1.7,39.6,10.1,8.72,7.3,2020-01-17,307.116
2574,2020-01-18,1.4,9.8,2.6,3.2,60.9,10.1,7.32,8.0,2020-01-18,243.972
2575,2020-01-19,2.1,9.4,,3.9,40.9,10.1,8.89,3.5,2020-01-19,300.384
2576,2020-01-20,1.6,9.8,,2.7,45.6,10.2,12.44,0.1,2020-01-20,462.24
2577,2020-01-21,0.1,10.3,,2.2,47.5,10.2,14.0,1.6,2020-01-21,547.2
2578,2020-01-22,4.8,9.3,9.6,1.8,82.3,10.2,1.52,9.9,2020-01-22,24.732
2579,2020-01-23,8.1,10.1,4.9,2.6,97.1,10.2,2.34,9.8,2020-01-23,51.156000000000006
2580,2020-01-24,5.9,15.9,,2.4,64.0,10.2,12.13,6.6,2020-01-24,448.344
2581,2020-01-25,8.0,11.6,0.0,2.9,66.0,10.3,5.12,9.6,2020-01-25,131.868
2582,2020-01-26,7.4,13.8,0.0,3.9,64.0,10.3,7.48,9.3,2020-01-26,218.55599999999998
2583,2020-01-27,4.8,10.0,73.3,6.0,96.0,10.3,0.42,10.0,2020-01-27,0.9359999999999999
2584,2020-01-28,6.0,13.1,0.3,3.8,69.6,10.4,10.18,8.6,2020-01-28,226.548
2585,2020-01-29,6.6,13.0,0.0,2.2,59.6,10.4,7.33,9.3,2020-01-29,288.288
2586,2020-01-30,4.2,12.9,0.0,2.3,55.3,10.4,9.77,6.3,2020-01-30,364.716
2587,2020-01-31,2.3,11.2,,2.0,51.8,10.4,12.86,2.9,2020-01-31,577.08
2588,2020-02-01,1.5,10.4,,2.4,50.1,10.5,14.67,0.5,2020-02-01,711.1439999999999
2589,2020-02-02,3.3,11.7,,2.1,49.9,10.5,13.97,1.6,2020-02-02,617.58
2590,2020-02-03,2.4,10.4,,2.2,42.8,10.5,14.22,1.8,2020-02-03,618.552
2591,2020-02-04,0.3,10.1,,3.9,34.0,10.6,15.85,0.0,2020-02-04,757.188
2592,2020-02-05,-2.4,5.0,,3.6,26.0,10.6,16.68,0.0,2020-02-05,812.7
2593,2020-02-06,-5.0,7.1,,3.0,36.4,10.6,15.05,3.9,2020-02-06,722.196
2594,2020-02-07,2.1,10.4,,2.4,41.5,10.7,13.52,5.5,2020-02-07,619.92
2595,2020-02-08,0.4,9.4,,2.9,41.3,10.7,15.62,0.4,2020-02-08,749.7360000000001
2596,2020-02-09,-0.7,8.9,,3.8,38.6,10.7,16.32,0.4,2020-02-09,756.972
2597,2020-02-10,0.7,12.2,,2.2,47.4,10.8,14.86,0.3,2020-02-10,643.9680000000001
2598,2020-02-11,4.4,14.5,,1.7,59.6,10.8,11.93,5.3,2020-02-11,482.904
2599,2020-02-12,9.9,14.1,32.7,3.0,94.6,10.8,0.81,8.8,2020-02-12,13.068
2600,2020-02-13,8.1,16.2,,3.7,81.3,10.9,16.29,2.8,2020-02-13,698.436
2601,2020-02-14,9.2,18.1,,2.1,73.5,10.9,15.83,3.3,2020-02-14,701.5319999999999
2602,2020-02-15,9.7,17.3,,3.1,75.4,10.9,13.51,7.3,2020-02-15,629.8919999999999
2603,2020-02-16,0.8,13.7,4.1,4.6,65.5,10.9,12.79,6.0,2020-02-16,570.816
2604,2020-02-17,-3.0,3.0,,6.8,42.3,11.0,11.79,1.9,2020-02-17,587.844
2605,2020-02-18,-4.5,7.9,,2.8,36.8,11.0,18.79,0.0,2020-02-18,848.1239999999999
2606,2020-02-19,0.1,12.5,,2.5,38.4,11.0,17.43,4.8,2020-02-19,695.448
2607,2020-02-20,4.6,14.7,,1.5,45.9,11.1,,1.9,2020-02-20,734.4
2608,2020-02-21,5.5,16.0,4.1,1.8,63.3,11.1,17.03,6.0,2020-02-21,718.668
2609,2020-02-22,5.1,12.9,0.7,5.9,44.0,11.2,17.67,2.3,2020-02-22,756.432
2610,2020-02-23,1.1,11.7,,3.8,40.5,11.2,19.49,0.0,2020-02-23,839.88
2611,2020-02-24,5.5,15.7,0.0,4.3,46.9,11.2,16.7,5.0,2020-02-24,701.4960000000001
2612,2020-02-25,7.9,12.7,49.8,3.1,94.3,11.3,0.47,10.0,2020-02-25,1.188
2613,2020-02-26,6.8,14.1,1.8,3.0,79.3,11.3,9.6,9.5,2020-02-26,325.98
2614,2020-02-27,4.7,10.7,1.5,3.0,66.4,11.3,10.89,7.3,2020-02-27,382.5
2615,2020-02-28,4.8,8.9,0.2,1.7,70.0,11.4,2.73,9.0,2020-02-28,77.256
2616,2020-02-29,7.0,13.0,,2.0,72.9,11.4,8.61,7.6,2020-02-29,287.064
2617,2020-03-01,7.2,15.6,,2.4,67.3,11.5,15.78,6.0,2020-03-01,600.48
2618,2020-03-02,5.2,14.7,,3.3,50.9,11.5,18.86,4.4,2020-03-02,766.836
2619,2020-03-03,5.6,12.6,,2.9,63.9,11.5,11.58,7.5,2020-03-03,476.064
2620,2020-03-04,1.7,13.0,,3.6,43.1,11.5,18.55,4.0,2020-03-04,709.452
2621,2020-03-05,-0.3,11.5,,3.6,42.3,11.6,21.06,0.0,2020-03-05,843.5880000000001
2622,2020-03-06,3.2,12.6,,3.0,46.4,11.6,20.32,1.3,2020-03-06,798.732
2623,2020-03-07,6.1,11.8,7.0,1.7,75.6,11.7,5.09,8.6,2020-03-07,149.184
2624,2020-03-08,5.5,16.4,,2.8,67.3,11.7,20.59,0.4,2020-03-08,778.3919999999999
2625,2020-03-09,7.4,15.2,11.0,2.2,79.5,11.7,6.66,9.4,2020-03-09,218.088
2626,2020-03-10,7.3,12.1,13.9,,83.6,11.8,,8.3,2020-03-10,124.056
2627,2020-03-11,3.6,13.5,,3.3,37.0,11.8,22.48,0.0,2020-03-11,867.24
2628,2020-03-12,3.6,14.5,,4.1,39.5,11.8,22.29,1.5,2020-03-12,832.716
2629,2020-03-13,8.5,17.0,,3.3,48.5,11.9,19.23,6.8,2020-03-13,746.424
2630,2020-03-14,4.7,12.0,,3.1,21.0,11.9,23.39,2.1,2020-03-14,890.8560000000001
2631,2020-03-15,2.9,12.7,0.0,5.3,39.6,12.0,18.02,2.4,2020-03-15,649.656
2632,2020-03-16,1.1,11.8,,4.7,43.0,12.0,22.6,1.0,2020-03-16,849.2760000000001
2633,2020-03-17,6.0,15.9,,6.0,48.1,12.0,21.48,2.1,2020-03-17,791.712
2634,2020-03-18,7.7,17.3,,3.7,50.0,12.1,23.07,0.0,2020-03-18,819.828
2635,2020-03-19,7.4,18.2,,6.7,55.1,12.1,21.04,1.5,2020-03-19,701.064
2636,2020-03-20,6.4,14.8,,5.1,38.8,12.1,22.83,0.0,2020-03-20,813.06
