일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),총량(kw)
2013-01-01,-2.8,8.0,,3.1,48.5,9.9,8.99,3.4,220.044
2013-01-02,-5.9,3.6,,4.0,40.9,9.9,10.3,1.5,246.03599999999997
2013-01-03,-7.7,-1.0,,3.9,26.3,9.9,10.77,2.8,249.252
2013-01-04,-8.1,2.8,,3.7,24.6,9.9,11.36,0.3,259.944
2013-01-05,-3.8,3.4,,3.4,26.4,9.9,11.14,0.8,253.584
2013-01-06,-2.8,6.6,,3.9,33.6,9.9,11.1,3.4,259.704
2013-01-07,-2.0,7.1,,3.7,17.6,9.9,11.58,0.9,256.95599999999996
2013-01-08,-1.9,7.0,,2.7,27.1,9.9,10.78,0.3,244.53599999999997
2013-01-09,-4.0,2.5,,3.1,25.5,9.9,11.21,1.3,253.92
2013-01-10,-5.8,4.5,,3.9,22.4,10.0,12.23,0.0,271.308
2013-01-11,-5.3,7.7,,3.1,23.8,10.0,11.85,2.1,257.508
2013-01-12,1.6,11.3,,3.1,40.3,10.0,11.17,1.4,250.68
2013-01-13,1.4,8.1,,3.0,51.0,10.0,3.42,9.1,80.76
2013-01-14,2.1,11.0,,3.7,43.1,10.0,10.88,0.5,0.0
2013-01-15,0.7,10.1,,2.1,49.1,10.1,10.21,2.0,2.7119999999999997
2013-01-16,0.9,10.3,,2.6,46.8,10.1,10.22,1.8,232.452
2013-01-17,-2.0,5.1,0.0,3.2,48.9,10.1,8.34,2.9,186.768
2013-01-18,-4.3,6.8,,4.0,32.1,10.1,12.41,0.0,267.72
2013-01-19,-2.7,8.4,,3.1,39.8,10.1,11.85,0.4,254.12400000000002
2013-01-20,1.0,11.0,,2.0,49.6,10.2,8.32,7.1,179.06400000000002
2013-01-21,7.1,9.0,20.5,2.4,83.3,10.2,0.76,10.0,5.172000000000001
2013-01-22,5.3,9.0,2.0,3.3,76.0,10.2,4.09,10.0,98.28
2013-01-23,4.4,8.3,,3.5,72.3,10.2,5.73,9.8,30.936
2013-01-24,1.0,6.9,,4.2,56.6,10.3,8.56,2.8,208.908
2013-01-25,-3.1,4.8,,3.8,26.5,10.3,13.34,0.0,307.212
2013-01-26,-4.6,3.7,,3.3,24.9,10.3,14.02,0.0,317.19599999999997
2013-01-27,-5.4,3.2,,3.2,33.3,10.3,13.16,0.5,316.752
2013-01-28,-4.7,7.6,,2.8,33.0,10.4,13.83,0.0,313.992
2013-01-29,-0.1,10.4,,1.8,48.8,10.4,11.34,3.6,262.524
2013-01-30,2.8,13.1,,1.2,55.0,10.4,11.25,3.1,260.124
2013-01-31,5.3,13.3,,1.4,63.8,10.5,7.04,7.9,186.9
2013-02-01,9.5,13.4,25.5,4.9,84.6,10.5,0.25,8.3,18.096
2013-02-02,3.4,13.5,,2.7,39.5,10.5,12.88,2.0,305.568
2013-02-03,0.4,9.0,1.0,1.9,48.4,10.5,7.6,7.0,177.588
2013-02-04,3.6,11.9,3.5,2.4,67.5,10.6,9.22,6.8,205.59599999999998
2013-02-05,3.5,8.8,3.5,3.8,66.9,10.6,2.92,9.0,80.22
2013-02-06,1.1,9.3,,3.6,64.6,10.6,14.52,4.3,289.416
2013-02-07,-7.9,3.2,,4.0,34.3,10.7,11.19,4.4,274.464
2013-02-08,-10.7,2.8,,3.3,31.3,10.7,14.24,3.8,340.56
2013-02-09,-4.5,5.2,,3.6,28.1,10.7,14.28,2.3,336.504
2013-02-10,-3.2,8.4,,3.7,36.4,10.8,14.29,0.0,341.58
2013-02-11,-1.9,7.3,,2.2,38.8,10.8,14.61,0.9,351.3
2013-02-12,-0.8,6.6,0.1,2.3,61.3,10.8,3.37,8.1,68.796
2013-02-13,-2.6,7.7,,2.8,37.0,10.9,15.64,2.5,365.376
2013-02-14,1.8,10.2,,2.4,30.5,10.9,12.27,7.6,292.164
2013-02-15,0.9,10.5,,3.3,21.4,10.9,14.79,3.4,338.124
2013-02-16,-3.2,8.4,,3.4,24.3,11.0,16.92,0.4,380.36400000000003
2013-02-17,1.0,8.2,2.5,0.9,59.3,11.0,4.01,9.1,85.056
2013-02-18,4.9,7.1,10.5,2.4,76.8,11.0,1.95,10.0,41.34
2013-02-19,0.1,6.4,,2.3,47.0,11.1,6.74,6.4,159.864
2013-02-20,-3.3,7.2,,2.5,20.0,11.1,17.71,0.0,404.148
2013-02-21,-1.5,8.6,,2.4,27.5,11.1,16.42,2.5,371.316
2013-02-22,1.8,10.6,,3.1,32.3,11.2,14.95,4.0,340.02
2013-02-23,-1.0,8.3,,2.5,28.5,11.2,18.29,0.0,410.616
2013-02-24,-0.8,10.5,,3.0,27.1,11.3,16.81,2.9,382.536
2013-02-25,3.2,12.3,,2.4,27.6,11.3,16.78,2.6,370.656
2013-02-26,6.0,10.8,0.0,1.6,56.0,11.3,0.17,8.4,63.96
2013-02-27,5.4,17.2,,2.4,51.5,11.4,13.38,1.4,396.444
2013-02-28,7.1,16.4,,2.8,40.3,11.4,16.95,3.1,382.236
2013-03-01,1.1,14.2,8.0,5.4,52.3,11.4,8.6,6.6,209.82
2013-03-02,-2.0,8.6,,3.9,42.8,11.5,17.99,1.4,434.736
2013-03-03,1.5,12.1,,2.8,28.3,11.5,19.01,0.3,446.1
2013-03-04,1.6,11.8,,3.2,30.8,11.5,16.62,0.3,393.31199999999995
2013-03-05,3.6,13.6,,4.6,34.3,11.6,19.53,0.0,451.884
2013-03-06,5.3,16.4,,5.3,34.6,11.6,16.89,0.0,391.81199999999995
2013-03-07,10.8,15.1,0.3,6.1,67.3,11.6,6.83,4.5,153.108
2013-03-08,8.0,17.4,,3.9,56.0,11.7,13.24,2.4,332.256
2013-03-09,9.4,17.8,,4.8,60.4,11.7,16.53,0.0,385.14
2013-03-10,8.3,16.1,,3.8,62.3,11.8,16.43,4.0,408.31199999999995
2013-03-11,4.6,13.4,,2.7,53.8,11.8,15.46,1.5,417.12
2013-03-12,5.8,15.1,1.5,4.5,64.9,11.8,17.99,3.4,419.07599999999996
2013-03-13,5.2,16.7,16.5,6.6,80.0,11.9,1.16,9.9,23.76
2013-03-14,3.5,9.3,,3.3,59.3,11.9,11.88,6.6,240.204
2013-03-15,3.5,13.4,,3.8,58.8,11.9,20.37,0.6,486.588
2013-03-16,8.5,17.6,,2.8,37.6,12.0,17.04,2.0,420.708
2013-03-17,7.6,16.2,24.0,3.0,64.5,12.0,12.83,7.0,290.13599999999997
2013-03-18,10.9,16.2,42.0,5.3,78.0,12.1,15.3,5.1,383.376
2013-03-19,9.7,16.2,,3.6,65.5,12.1,16.03,3.8,381.444
2013-03-20,4.2,16.6,1.0,3.3,59.4,12.1,12.64,6.4,275.172
2013-03-21,-0.8,10.0,,4.4,37.8,12.2,21.73,0.0,514.14
2013-03-22,5.4,13.8,,4.3,45.1,12.2,10.69,4.1,270.79200000000003
2013-03-23,5.6,14.4,,3.5,49.9,12.2,20.39,5.8,484.44
2013-03-24,8.0,17.1,,2.8,51.8,12.3,15.12,7.3,359.736
2013-03-25,5.6,14.1,,3.2,45.5,12.3,19.75,3.9,491.916
2013-03-26,3.5,13.4,,2.6,49.1,12.3,19.57,3.5,466.176
2013-03-27,7.5,15.6,0.0,3.3,53.1,12.4,20.29,2.6,481.92
2013-03-28,9.6,19.3,,3.1,45.9,12.4,20.58,3.1,480.912
2013-03-29,8.2,15.2,,3.6,48.3,12.5,20.03,5.0,496.836
2013-03-30,7.3,14.8,,2.3,50.0,12.5,16.33,5.8,415.212
2013-03-31,7.3,13.7,0.4,3.3,61.0,12.5,14.88,5.9,512.064
2013-04-01,6.8,16.8,,2.3,50.0,12.6,19.18,5.1,466.344
2013-04-02,7.8,17.8,,4.3,54.4,12.6,17.0,5.9,441.24
2013-04-03,6.2,17.7,,4.4,48.4,12.7,23.5,2.0,543.036
2013-04-04,10.2,19.2,,3.5,41.5,12.7,17.03,4.3,408.86400000000003
2013-04-05,8.7,17.5,,2.9,65.3,12.7,15.98,6.1,387.06
2013-04-06,4.2,14.3,58.0,3.4,83.5,12.8,2.86,10.0,71.352
2013-04-07,3.6,14.0,13.5,3.0,49.6,12.8,18.66,4.5,472.87199999999996
2013-04-08,4.0,17.3,,4.5,35.6,12.8,22.34,2.3,526.3919999999999
2013-04-09,7.2,16.8,,5.7,24.6,12.9,23.34,0.4,557.436
2013-04-10,3.5,12.1,,4.2,32.9,12.9,19.41,2.5,551.028
2013-04-11,5.4,14.8,,5.0,28.5,12.9,23.37,2.1,570.372
2013-04-12,5.6,15.0,,3.5,28.3,13.0,25.02,0.0,592.092
2013-04-13,6.1,16.3,,5.8,43.3,13.0,23.59,0.0,551.76
2013-04-14,11.2,18.7,1.5,6.9,51.0,13.0,14.12,2.0,356.92800000000005
2013-04-15,6.1,15.8,,3.9,37.4,13.1,19.51,2.6,496.536
2013-04-16,13.1,19.8,,6.6,75.6,13.1,18.37,6.3,480.324
2013-04-17,9.9,18.1,0.2,3.9,74.3,13.1,7.24,10.0,199.40400000000002
2013-04-18,9.9,18.0,,3.4,67.8,13.2,18.16,8.0,433.08
2013-04-19,8.0,12.8,,4.3,44.9,13.2,16.74,6.0,474.86400000000003
2013-04-20,6.5,9.2,5.0,3.0,69.6,13.2,3.68,9.8,110.568
2013-04-21,5.5,15.8,,3.1,57.1,13.3,24.88,2.3,606.096
2013-04-22,7.9,18.5,,3.3,45.3,13.3,25.33,2.6,587.7
2013-04-23,11.3,13.8,44.5,2.1,75.1,13.4,2.22,10.0,30.191999999999997
2013-04-24,13.3,23.4,13.0,3.8,58.6,13.4,21.59,4.4,494.23199999999997
2013-04-25,12.0,20.2,,4.0,42.4,13.4,24.15,1.3,562.02
2013-04-26,10.2,19.7,,4.3,30.8,13.4,21.96,1.6,481.12800000000004
2013-04-27,10.8,19.0,0.0,3.4,39.8,13.5,18.6,5.3,441.79
2013-04-28,10.9,19.9,,3.4,46.5,13.5,22.78,3.8,534.2040000000001
2013-04-29,13.2,18.6,0.5,6.2,74.6,13.6,5.71,8.3,117.84
2013-04-30,11.2,20.6,,3.4,30.9,13.6,16.85,4.9,404.496
2013-05-01,10.5,15.8,,3.6,56.6,13.6,14.48,6.0,33.924
2013-05-02,10.2,16.6,,3.6,62.9,13.6,22.24,7.5,17.268
2013-05-03,10.0,17.4,,3.2,62.4,13.7,23.22,3.5,542.724
2013-05-04,12.3,21.3,,2.7,57.9,13.7,25.02,2.9,550.428
2013-05-05,13.4,24.3,,4.1,41.9,13.7,26.04,0.0,604.92
2013-05-06,15.4,27.1,,3.4,34.1,13.8,25.6,0.4,581.628
2013-05-07,11.9,18.5,,4.2,60.8,13.8,24.54,2.5,571.92
2013-05-08,10.8,20.4,,2.6,55.3,13.8,26.02,2.4,599.58
2013-05-09,13.8,23.8,0.5,4.4,63.3,13.9,16.11,8.6,363.816
2013-05-10,14.8,23.1,27.0,3.5,79.5,13.9,13.42,7.3,332.496
2013-05-11,15.4,24.9,,2.8,51.4,13.9,26.35,2.4,638.064
2013-05-12,14.6,23.6,,5.3,63.9,13.9,25.67,0.5,596.64
2013-05-13,15.3,22.1,,4.5,61.9,14.0,26.73,0.0,624.72
2013-05-14,14.0,24.6,,3.1,54.9,14.0,26.8,2.3,629.556
2013-05-15,15.4,23.6,,4.2,72.5,14.0,21.4,6.5,535.56
2013-05-16,14.0,16.6,,4.7,65.5,14.0,11.04,7.9,533.784
2013-05-17,13.6,21.0,,4.0,61.3,14.1,26.13,7.0,612.384
2013-05-18,12.1,20.8,0.0,1.9,62.3,14.1,18.61,7.0,462.912
2013-05-19,16.2,20.2,29.0,1.9,87.9,14.1,4.83,10.0,209.544
2013-05-20,15.9,22.1,,3.5,73.6,14.1,16.7,5.9,521.856
2013-05-21,14.5,21.8,,3.2,48.6,14.2,28.73,0.0,646.464
2013-05-22,16.2,26.4,,2.5,44.4,14.2,25.31,0.0,10.632
2013-05-23,17.3,24.8,,1.9,36.9,14.2,25.29,0.0,599.268
2013-05-24,17.4,28.1,,2.4,51.6,14.2,26.45,1.5,599.1
2013-05-25,15.9,24.0,,2.2,73.3,14.2,22.96,4.3,574.488
2013-05-26,15.5,24.9,,1.4,67.3,14.3,20.26,8.3,483.36
2013-05-27,18.2,22.5,39.0,3.0,78.5,14.3,6.24,10.0,139.596
2013-05-28,17.8,20.8,105.5,3.4,90.9,14.3,2.72,9.1,103.60799999999999
2013-05-29,17.4,23.9,,4.2,76.9,14.3,16.33,8.5,426.504
2013-05-30,17.9,25.1,,2.7,49.3,14.3,18.33,6.0,483.036
2013-05-31,18.8,24.4,,1.2,47.0,14.4,12.43,8.0,9.396
2013-06-01,18.2,22.0,,1.7,55.0,14.4,7.52,9.1,0.0
2013-06-02,17.1,24.4,,2.5,61.0,14.4,23.51,4.3,0.0
2013-06-03,15.5,24.9,,2.5,62.5,14.4,27.78,0.0,171.66
2013-06-04,17.7,27.2,,1.9,54.5,14.4,26.03,0.4,623.2080000000001
2013-06-05,18.8,26.2,,1.6,67.4,14.4,19.95,4.6,493.236
2013-06-06,17.2,25.7,,2.6,74.1,14.4,25.63,4.3,605.076
2013-06-07,18.5,24.0,,2.8,69.1,14.4,22.25,5.1,581.052
2013-06-08,17.5,24.7,,3.3,63.5,14.5,18.2,8.5,454.584
2013-06-09,19.4,23.7,,3.8,65.0,14.5,10.41,8.6,223.99200000000002
2013-06-10,18.9,26.2,,3.1,61.9,14.5,17.14,8.1,516.156
2013-06-11,20.3,23.4,6.5,3.1,73.3,14.5,6.26,9.6,189.012
2013-06-12,19.9,25.2,2.0,2.2,82.6,14.5,15.77,9.0,378.96
2013-06-13,19.7,24.6,,2.3,82.9,14.5,15.61,9.6,468.624
2013-06-14,20.6,23.9,3.0,1.8,92.1,14.5,6.96,10.0,144.996
2013-06-15,20.6,26.4,,2.4,79.1,14.5,27.01,3.9,654.2280000000001
2013-06-16,20.5,25.3,,3.3,85.4,14.5,25.99,2.3,647.196
2013-06-17,21.1,27.8,,4.6,72.4,14.5,24.38,5.5,619.116
2013-06-18,22.2,23.7,21.5,5.1,94.0,14.5,4.46,10.0,131.004
2013-06-19,20.2,23.0,100.0,2.6,96.5,14.5,4.06,9.8,50.52
2013-06-20,20.5,25.9,,1.5,83.5,14.5,13.55,8.5,383.904
2013-06-21,20.3,23.9,,2.0,77.6,14.5,9.91,9.1,386.17199999999997
2013-06-22,19.9,25.7,0.5,2.0,76.8,14.5,16.48,8.9,29.388
2013-06-23,20.0,24.1,3.0,2.4,83.4,14.5,5.87,10.0,0.0
2013-06-24,19.9,26.6,,2.3,69.9,14.5,24.95,5.4,462.228
2013-06-25,20.8,25.0,8.0,2.1,81.6,14.5,9.0,9.5,215.328
2013-06-26,19.6,27.3,14.5,2.5,72.8,14.5,16.89,7.3,389.916
2013-06-27,21.0,26.3,,2.1,68.8,14.5,17.49,7.5,406.93199999999996
2013-06-28,20.9,27.3,,2.9,67.5,14.5,24.73,6.0,498.216
2013-06-29,20.3,27.0,,2.9,67.5,14.5,27.28,1.5,674.448
2013-06-30,21.5,27.1,,2.6,71.9,14.5,15.3,5.5,0.0
2013-07-01,22.1,27.5,,2.8,77.0,14.5,18.99,8.5,135.048
2013-07-02,22.7,25.7,8.5,7.7,92.0,14.5,4.07,10.0,113.976
2013-07-03,22.2,26.2,44.5,5.4,88.8,14.5,6.36,9.8,193.812
2013-07-04,21.8,25.3,46.5,5.2,88.9,14.5,5.11,10.0,133.75
2013-07-05,22.5,24.2,0.5,6.6,87.9,14.5,2.42,10.0,20.784000000000002
2013-07-06,22.2,26.6,0.0,4.1,82.4,14.4,13.11,9.6,319.95599999999996
2013-07-07,22.3,25.3,20.5,4.0,89.1,14.4,3.59,9.5,84.19200000000001
2013-07-08,24.8,27.7,0.5,10.1,82.8,14.4,16.26,8.9,381.168
2013-07-09,24.4,29.0,,6.1,75.5,14.4,26.32,5.4,568.344
2013-07-10,23.3,28.9,,5.0,74.1,14.4,27.21,3.0,659.2439999999999
2013-07-11,23.6,29.2,,5.5,71.8,14.4,26.99,2.4,671.352
2013-07-12,23.8,30.5,,5.7,70.1,14.4,23.76,5.4,576.984
2013-07-13,24.8,30.4,1.5,4.8,78.6,14.3,17.77,8.3,344.952
2013-07-14,26.1,30.5,,5.1,73.0,14.3,14.65,7.6,0.0
2013-07-15,25.6,29.8,0.3,4.8,75.0,14.3,18.39,7.5,324.24
2013-07-16,24.4,29.7,,6.9,72.4,14.3,24.39,4.5,515.124
2013-07-17,25.9,29.4,,6.0,66.5,14.3,21.68,4.6,533.172
2013-07-18,24.2,31.0,,3.9,65.4,14.2,23.23,4.6,488.52
2013-07-19,22.9,28.4,,3.1,74.9,14.2,26.0,3.0,520.536
2013-07-20,25.3,31.3,,4.8,69.1,14.2,25.76,3.8,542.628
2013-07-21,25.5,31.2,,5.7,68.8,14.2,23.51,5.0,382.98
2013-07-22,25.9,31.9,,4.7,68.0,14.2,22.59,6.8,476.34
2013-07-23,25.6,28.7,,5.5,71.8,14.1,9.96,8.5,216.38400000000001
2013-07-24,23.6,27.8,0.2,4.7,76.0,14.1,8.08,7.9,394.152
2013-07-25,23.4,29.3,,3.6,72.9,14.1,24.42,4.4,597.0
2013-07-26,22.3,31.7,,3.0,65.5,14.1,23.88,3.8,589.896
2013-07-27,24.9,31.6,,2.6,57.9,14.0,14.34,6.9,433.86
2013-07-28,22.9,29.3,8.0,3.2,79.8,14.0,9.92,9.9,269.664
2013-07-29,24.1,31.9,,3.8,75.4,14.0,17.06,7.8,373.344
2013-07-30,22.6,29.9,,2.1,77.5,14.0,17.12,7.0,422.01599999999996
2013-07-31,26.0,31.2,,5.3,71.1,13.9,22.44,7.8,525.336
2013-08-01,24.7,31.1,,2.0,74.9,13.9,20.75,7.5,521.172
2013-08-02,24.7,31.4,,1.9,75.5,13.9,17.6,7.8,508.48800000000006
2013-08-03,25.6,31.5,1.0,3.2,72.4,13.9,17.52,7.5,443.28
2013-08-04,25.5,33.2,1.0,3.6,71.5,13.8,19.7,6.9,523.308
2013-08-05,25.6,34.3,,4.2,62.5,13.8,22.57,3.9,572.952
2013-08-06,25.4,32.5,,4.2,70.8,13.8,23.64,3.3,559.956
2013-08-07,25.3,33.3,,3.6,72.0,13.7,23.98,3.4,582.456
2013-08-08,25.3,31.3,,4.3,70.9,13.7,23.55,2.1,545.196
2013-08-09,23.5,32.4,,3.7,72.5,13.7,23.93,2.1,576.06
2013-08-10,23.8,33.9,,3.6,68.6,13.6,23.04,1.6,551.6519999999999
2013-08-11,28.0,33.1,,2.7,58.5,13.6,22.65,1.1,546.132
2013-08-12,26.0,32.5,,2.8,58.8,13.6,24.09,0.0,575.6759999999999
2013-08-13,23.8,32.6,,3.1,62.8,13.6,24.43,0.5,579.816
2013-08-14,25.6,32.3,,3.6,62.6,13.5,24.19,0.0,580.8240000000001
2013-08-15,26.6,34.4,,3.5,57.1,13.5,24.28,0.8,586.404
2013-08-16,25.8,33.5,,3.9,59.0,13.5,24.62,2.0,580.8240000000001
2013-08-17,26.1,33.1,,4.9,62.4,13.4,23.55,0.6,556.992
2013-08-18,26.4,34.1,,4.3,61.3,13.4,23.99,0.5,567.96
2013-08-19,27.0,35.0,,3.4,58.9,13.4,23.2,2.3,553.8240000000001
2013-08-20,27.3,33.9,,2.8,58.3,13.3,21.31,4.3,509.74800000000005
2013-08-21,26.2,33.6,,3.2,62.1,13.3,21.21,5.1,504.336
2013-08-22,27.3,31.9,1.0,2.3,73.6,13.3,9.16,8.0,34.068000000000005
2013-08-23,25.3,30.3,30.5,3.6,81.4,13.2,9.05,9.9,219.44400000000002
2013-08-24,22.4,26.7,58.5,2.1,86.0,13.2,2.71,10.0,0.0
2013-08-25,22.7,30.7,10.0,2.3,65.9,13.2,20.56,6.5,0.0
2013-08-26,23.4,30.2,,2.6,58.1,13.1,17.03,2.6,363.43199999999996
2013-08-27,24.3,33.3,,3.4,48.8,13.1,22.89,2.5,553.212
2013-08-28,24.2,31.4,,3.0,57.9,13.1,20.72,1.4,508.608
2013-08-29,24.0,32.0,7.5,6.3,71.4,13.0,16.49,6.8,462.61199999999997
2013-08-30,23.4,27.1,2.0,3.3,75.3,13.0,9.39,9.6,285.6
2013-08-31,21.3,27.9,33.0,2.3,70.6,12.9,13.49,8.1,353.712
2013-09-01,20.8,28.6,,3.4,59.8,12.9,17.76,7.0,436.08
2013-09-02,21.2,28.9,,3.0,55.9,12.9,23.21,3.6,589.764
2013-09-03,21.6,24.1,0.2,3.3,64.3,12.8,3.53,9.6,92.94
2013-09-04,20.5,28.3,,4.0,51.4,12.8,22.19,3.8,479.38800000000003
2013-09-05,19.5,26.6,,2.9,55.8,12.8,16.44,6.9,398.412
2013-09-06,20.3,22.1,0.5,3.5,65.9,12.7,4.57,10.0,135.32399999999998
2013-09-07,19.5,22.5,16.0,2.6,76.1,12.7,5.06,8.6,142.476
2013-09-08,19.2,27.6,,1.7,66.5,12.7,19.28,4.8,478.99199999999996
2013-09-09,20.1,27.6,,2.3,62.0,12.6,20.32,2.9,472.99199999999996
2013-09-10,20.5,28.9,,1.9,60.6,12.6,20.6,4.0,503.964
2013-09-11,22.3,28.1,,3.1,66.3,12.6,17.17,8.0,404.088
2013-09-12,24.0,28.2,,2.2,66.6,12.5,9.29,8.9,217.83599999999998
2013-09-13,23.9,29.9,0.0,4.0,72.3,12.5,13.58,5.9,412.596
2013-09-14,23.8,29.7,0.5,2.6,72.6,12.5,12.36,8.0,312.288
2013-09-15,21.6,31.4,,2.5,51.9,12.4,20.95,0.0,469.00800000000004
2013-09-16,20.8,28.2,,3.0,51.1,12.4,19.85,1.0,490.48800000000006
2013-09-17,19.0,28.1,,2.1,52.6,12.3,20.86,0.0,494.48400000000004
2013-09-18,20.4,28.8,,2.6,46.3,12.3,19.87,0.0,484.536
2013-09-19,21.7,28.5,,3.6,58.5,12.3,20.13,1.4,497.376
2013-09-20,20.9,30.6,,2.3,57.8,12.2,21.01,0.1,503.38800000000003
2013-09-21,22.0,30.5,,2.3,57.4,12.2,19.79,0.3,477.036
2013-09-22,21.4,29.4,,3.8,60.5,12.2,17.74,5.4,403.92
2013-09-23,21.0,28.0,,3.3,60.4,12.1,17.75,3.3,414.684
2013-09-24,20.9,28.2,,2.0,62.9,12.1,19.12,4.8,451.356
2013-09-25,18.3,25.4,2.0,2.6,68.6,12.1,4.19,8.5,138.684
2013-09-26,17.3,24.9,,2.4,48.5,12.0,12.75,3.6,355.44
2013-09-27,17.5,25.8,,2.5,47.6,12.0,18.1,2.8,434.13599999999997
2013-09-28,19.6,27.0,,1.8,55.1,12.0,12.09,8.5,225.74400000000003
2013-09-29,21.5,25.9,6.5,2.8,75.5,11.9,6.05,9.8,111.84
2013-09-30,21.1,25.9,4.5,2.0,76.0,11.9,8.43,8.1,317.01599999999996
2013-10-01,20.5,27.2,,3.0,64.3,11.8,15.66,3.8,358.056
2013-10-02,19.4,24.6,,2.6,65.5,11.8,7.07,6.6,179.66400000000002
2013-10-03,16.8,24.6,,2.8,56.1,11.8,12.57,3.3,356.41
2013-10-04,15.1,25.6,,3.1,46.6,11.7,19.37,0.6,459.792
2013-10-05,18.5,25.7,0.2,3.6,61.0,11.7,11.05,7.0,341.76
2013-10-06,21.6,24.9,5.5,3.6,77.4,11.7,2.95,9.4,166.00799999999998
2013-10-07,22.4,29.8,0.5,2.9,68.4,11.6,12.98,9.6,168.72
2013-10-08,19.9,23.5,83.0,4.8,82.8,11.6,1.42,9.5,31.788
2013-10-09,19.3,22.1,0.5,2.5,75.3,11.5,5.35,10.0,97.33200000000001
2013-10-10,20.4,25.5,0.5,2.5,76.5,11.5,6.92,9.4,197.50799999999998
2013-10-11,16.3,26.4,,4.6,52.9,11.5,15.99,1.8,378.384
2013-10-12,14.0,22.7,,2.5,35.3,11.4,18.18,0.0,435.48
2013-10-13,14.7,25.0,,2.4,46.3,11.4,17.37,0.3,411.69599999999997
2013-10-14,16.7,26.7,,1.9,63.8,11.4,16.51,0.0,387.036
2013-10-15,13.8,25.9,,3.9,59.3,11.3,13.57,4.8,313.95599999999996
2013-10-16,11.5,19.4,,3.4,41.3,11.3,15.65,1.3,421.32
2013-10-17,11.1,20.5,,2.1,44.0,11.3,13.43,4.9,314.48400000000004
2013-10-18,13.9,22.7,,3.5,49.8,11.2,14.18,5.6,361.14
2013-10-19,15.1,22.8,,3.4,56.3,11.2,8.96,8.6,257.844
2013-10-20,16.8,24.7,,2.1,57.6,11.2,12.18,4.6,382.02
2013-10-21,15.0,23.8,,2.9,55.3,11.1,15.4,3.9,267.684
2013-10-22,15.7,21.4,,4.0,57.3,11.1,8.04,6.4,216.264
2013-10-23,15.7,23.1,,3.8,57.6,11.1,11.59,5.9,353.34
2013-10-24,15.6,21.3,1.0,2.5,63.1,11.0,5.22,9.8,173.976
2013-10-25,12.0,21.5,,3.6,40.9,11.0,13.97,3.6,319.92
2013-10-26,9.1,20.2,,3.3,42.6,11.0,15.42,0.6,330.876
2013-10-27,10.0,20.6,,3.1,40.1,10.9,15.45,0.0,351.756
2013-10-28,10.8,22.1,,2.0,46.3,10.9,14.51,3.9,340.788
2013-10-29,12.4,22.0,,2.7,37.0,10.9,13.6,1.1,305.232
2013-10-30,12.8,21.6,,2.4,45.9,10.8,14.5,2.6,325.836
2013-10-31,13.4,21.7,,1.4,53.8,10.8,7.29,5.4,174.54
2013-11-01,15.2,22.7,,2.7,61.4,10.8,12.05,3.1,264.58799999999997
2013-11-02,14.8,23.6,,1.8,66.4,10.7,11.35,4.8,256.776
2013-11-03,16.1,22.9,0.5,1.6,65.1,10.7,7.59,7.6,200.748
2013-11-04,13.2,20.7,,3.3,50.8,10.7,12.0,0.4,288.372
2013-11-05,12.9,21.7,,2.3,52.5,10.6,13.74,0.0,304.584
2013-11-06,12.5,20.4,2.5,2.2,72.3,10.6,5.35,5.6,128.664
2013-11-07,12.8,21.2,,3.6,44.0,10.6,12.5,0.0,281.256
2013-11-08,9.1,19.2,,2.6,47.0,10.5,13.5,3.9,291.39599999999996
2013-11-09,12.8,19.8,31.5,2.2,68.5,10.5,6.58,8.9,132.576
2013-11-10,7.2,23.8,3.0,3.6,52.3,10.5,10.16,3.4,272.41200000000003
2013-11-11,5.1,11.6,,4.2,35.5,10.5,14.49,0.3,335.58
2013-11-12,3.3,12.0,,3.3,38.6,10.4,12.84,1.9,284.76
2013-11-13,3.8,15.3,,2.2,50.8,10.4,13.36,0.9,298.26
2013-11-14,8.9,16.5,1.5,3.4,56.4,10.4,10.87,5.9,243.62400000000002
2013-11-15,8.2,18.2,0.1,2.4,57.3,10.3,11.97,1.6,258.888
2013-11-16,9.0,17.5,,3.3,54.9,10.3,11.4,0.3,240.62400000000002
2013-11-17,6.2,14.2,0.0,5.3,44.0,10.3,12.42,1.3,272.496
2013-11-18,3.5,10.6,,5.7,42.6,10.3,11.65,2.9,215.22
2013-11-19,3.4,9.9,,7.1,44.8,10.2,11.6,1.5,232.2
2013-11-20,3.7,11.3,,4.8,41.9,10.2,12.72,0.3,270.58799999999997
2013-11-21,1.9,11.9,,2.5,46.3,10.2,12.87,0.0,267.936
2013-11-22,3.7,14.4,,2.9,44.6,10.2,12.45,0.0,251.856
2013-11-23,5.5,14.2,,3.1,52.6,10.1,10.96,2.3,221.4
2013-11-24,7.9,16.2,13.0,3.0,56.0,10.1,8.85,7.8,186.516
2013-11-25,5.7,16.7,9.0,7.9,53.9,10.1,7.32,4.4,138.624
2013-11-26,3.6,10.5,,4.5,42.5,10.1,12.3,2.1,260.028
2013-11-27,1.2,13.3,0.5,5.2,53.4,10.1,7.33,6.3,143.04
2013-11-28,-0.8,5.9,,3.3,49.5,10.0,9.45,1.3,223.128
